"start_station_name","lat","lng","total_trips"
"Public Rack - Homan & 79th","41.7498912376190476","-87.7079492571428571","21"
"Public Rack - Meade Ave & Archer Ave","41.7938371500000000","-87.7738744047619048","21"
"Public Rack - Abbott Park","41.7216147652380952","-87.6225338476190476","21"
"Public Rack - Milwaukee Ave & Sunnyside Ave","41.9624360119047619","-87.7562782000000000","21"
"Public Rack - Wood St & 103rd St","41.7083950957142857","-87.6687248657142857","21"
"Public Rack - Wood St & 47th St","41.8093311385714286","-87.6699801752380952","21"
"Public Rack - Kedvale Ave & Peterson Ave","41.9901860495238095","-87.7321606738095238","21"
"Public Rack - Central & Berteau","41.9574857890476190","-87.7678819838095238","21"
"Public Rack - Maplewood Ave & 47th St","41.8088242647619048","-87.6889378595238095","21"
"Public Rack - Division St & Christiana Ave","41.9020443280000000","-87.7105952755000000","20"
"Artesian Ave & 71st St","41.7643410025000000","-87.6844321275000000","20"
"Public Rack - Jeffrey Blvd & 71st St","41.7667925535000000","-87.5766519900000000","20"
"Public Rack - Austin & Higgins","41.9722431385000000","-87.7783802830000000","20"
"Public Rack - Marshfield Ave & 45th St","41.8121192170000000","-87.6666176105000000","20"
"Public Rack - Narragansett Ave & Fullerton Ave","41.9230347910000000","-87.7835937020000000","20"
"Public Rack - Natoma Ave & Bryn Mawr Ave","41.9823592170000000","-87.7907029310000000","20"
"Public Rack - Central & Leland","41.9665406505000000","-87.7679936880000000","20"
"Public Rack - S. Kilpatrick and W. 79th","41.7494183550000000","-87.7397016625000000","20"
"Public Rack - Halsted St & 76th St","41.7573180630000000","-87.6426528070000000","20"
"Public Rack - Linder & Elston","41.9817952920000000","-87.7678663825000000","20"
"Public Rack - Prairie Ave & Garfield Blvd N","41.7946031950000000","-87.6188235455000000","20"
"Public Rack - Central Ave & Corcoran Pl","41.8873085485000000","-87.7651521475000000","20"
"Public Rack - Bell Ave & 95th St","41.7209437415000000","-87.6788889865000000","20"
"Public Rack - Cicero Ave & Belle Plaine Ave","41.9559905110526316","-87.7476204721052632","19"
"Public Rack - Kenton & Lawrence","41.9684234605263158","-87.7425585168421053","19"
"Avenue L & 114th St","41.6880272578947368","-87.5365735900000000","19"
"Public Rack - Harlem & Palatine","41.9968934621052632","-87.8079638778947368","19"
"State St & 123rd St","41.6706643726315789","-87.6226821157894737","19"
"Lavergne Ave & 46th St","41.8096565794736842","-87.7488353863157895","19"
"Public Rack - Natoma Ave & 61st St","41.7804997563157895","-87.7882318447368421","19"
"Public Rack - Kimbark Ave & 63rd St","41.7805347257894737","-87.5939479968421053","19"
"Public Rack - Buffalo Ave & 89th St","41.7331403805263158","-87.5442060489473684","19"
"Public Rack - Ashland Ave & 76th St","41.7589167268421053","-87.6610299563157895","19"
"Public Rack - Forest Glen Station ","41.9787012200000000","-87.7555467605263158","19"
"Public Rack - Kedzie Ave & 64th St - SW","41.7773869722222222","-87.7028475688888889","18"
"Public Rack - Pulaski Rd & 65th St","41.7721843505555556","-87.7217266816666667","18"
"Kedzie Ave & Redfield Dr","41.7652290838888889","-87.7032416211111111","18"
"OH Charging Stx - Test","41.8632321972222222","-87.6797975383333333","18"
"Public Rack - Leader & Caldwell","41.9914347716666667","-87.7542365177777778","18"
"Public Rack - Kedzie Ave & Arthington St","41.8699655244444444","-87.7064569933333333","18"
"Public Rack - California Ave & Pershing Rd","41.8218767050000000","-87.6932549694444444","18"
"Public Rack - Central Park & Bryn Mawr","41.9820832866666667","-87.7197080744444444","18"
"Public Rack - Albany Ave & 63rd St","41.7794584877777778","-87.7004398816666667","18"
"Public Rack - Kenneth & Carmen","41.9725465355555556","-87.7393316488888889","18"
"Public Rack - Peterson Park","41.9787121072222222","-87.7555458050000000","18"
"Public Rack - Western Ave & 92nd Pl","41.7265087435294118","-87.6814969058823529","17"
"Artesian Ave & Marquette Rd","41.7720554000000000","-87.6846436682352941","17"
"Carpenter St & 63rd St","41.7798856264705882","-87.6509212176470588","17"
"Public Rack - Richard Daley College","41.7548315447058824","-87.7236633358823529","17"
"Public Rack - California & 71st","41.7635585452941176","-87.6924176458823529","17"
"Public Rack - Mackinaw Ave & 85th St","41.7420955835294118","-87.5431404205882353","17"
"Public Rack - Cicero Ave & Wellington Ave","41.9373026182352941","-87.7478469811764706","17"
"Public Rack - Hiawatha Ave & Minnehaha Ave","41.9996150376470588","-87.7603808611764706","17"
"Public Rack - Kostner & Bryn Mawr","41.9822815417647059","-87.7377423900000000","17"
"Public Rack - Laflin St &51st ST","41.8012772894117647","-87.6618130411764706","17"
"Public Rack - Christiana Ave & Lawrence Ave","41.9693077594117647","-87.7111703000000000","17"
"Public Rack - Mulligan Ave & 56th St","41.7904207052941176","-87.7799733158823529","17"
"Public Rack - Laporte Ave & Armitage Ave","41.9184144482352941","-87.7499848482352941","17"
"Public Rack - Pulaski & 52nd","41.7984048400000000","-87.7218468456250000","16"
"Public Rack - Harvard Ave & 119th St","41.6791277062500000","-87.6302945718750000","16"
"Public Rack - Central & Prescott","41.9922745131250000","-87.7664181475000000","16"
"Public Rack - Bernard St & Foster Ave","41.9759173456250000","-87.7126792081250000","16"
"Public Rack - Mango & Higgins","41.9714975868750000","-87.7722335587500000","16"
"Public Rack - Francisco Ave & Touhy Ave","42.0117357512500000","-87.7010506643750000","16"
"Public Rack - 82nd st & Kedzie Ave","41.7427897581250000","-87.7018961512500000","16"
"Public Rack - Kostner & 83rd","41.7418200993750000","-87.7313469100000000","16"
"Public Rack - Linder & 51st","41.7999720993750000","-87.7600041843750000","16"
"Public Rack - Pulaski Rd & Stevens Ave","41.9910831562500000","-87.7289694300000000","16"
"Public Rack - Houston Ave & 131st St","41.6580481237500000","-87.5489694706250000","16"
"Public Rack - King Dr & 71st St","41.7665952025000000","-87.6157349331250000","16"
"Public Rack - 532 E 43rd St","41.8173721950000000","-87.6124515000000000","16"
"Public Rack - Lamon Ave & Archer Ave","41.7983150762500000","-87.7449360487500000","16"
"Public Rack - Pullman - Walmart","41.6983205537500000","-87.5990199843750000","16"
"Public Rack - Menard Ave & Belmont Ave","41.9386635381250000","-87.7708612306250000","16"
"Public Rack - Pulaski Rd & 83rd St","41.7409959818750000","-87.7212174768750000","16"
"Public Rack - 63rd St and Nagle Ave","41.7779256246666667","-87.7819197746666667","15"
"Public Rack - Springfield & 79th","41.7496564420000000","-87.7209321893333333","15"
"Public Rack - Damen & 81st","41.7476601680000000","-87.6720837426666667","15"
"Public Rack - Ewing Ave & 107th St","41.7003339553333333","-87.5357015640000000","15"
"Public Rack - Halsted St & 111th St","41.6917515433333333","-87.6423273906666667","15"
"Public Rack - Delphina & Foster","41.9722143793333333","-87.8406429006666667","15"
"Public Rack - Kedzie Ave & 63rd St","41.7792830353333333","-87.7019095160000000","15"
"Public Rack - Cottage Grove Ave & 87th St","41.7383954500000000","-87.6082325966666667","15"
"Public Rack - Avers Ave & Ogden Ave","41.8521254166666667","-87.7207427066666667","15"
"Public Rack - Peterson Ave & Milwaukee Ave","41.9898445673333333","-87.7807135553333333","15"
"Public Rack - Linder Ave & Archer Ave","41.7962737693333333","-87.7596449966666667","15"
"Public Rack - Halsted St & 95th St - SW","41.7205928266666667","-87.6422433226666667","15"
"Public Rack - Kedzie Ave & 61st Pl W","41.7816060846666667","-87.7028599393333333","15"
"Public Rack - Christiana Ave & Bryn Mawr Ave","41.9819226733333333","-87.7116394320000000","15"
"Public Rack - Western Ave & 104th St - East","41.7023450560000000","-87.6809010660000000","15"
"Public Rack - Chopin Park","41.9417837893333333","-87.7612374420000000","15"
"Public Rack - Kedzie Ave & 54th St - SW","41.7974244106666667","-87.7019747706666667","15"
"Public Rack - Hamlin Ave & Madison St","41.8809274800000000","-87.7208370593333333","15"
"Public Rack - Jeffery Blvd & 67th St","41.7728513460000000","-87.5768082726666667","15"
"Public Rack - Linder Ave & 64th Pl","41.7754550771428571","-87.7580520321428571","14"
"Public Rack - Harding Ave & 47th St","41.8085899985714286","-87.7218296000000000","14"
"Public Rack - Whipple St & 63rd St","41.7792605928571429","-87.6999613064285714","14"
"Public Rack - Holbrook St & Milwaukee Ave","41.9915199535714286","-87.7821440235714286","14"
"Public Rack - Touhy Ave & Oconto Ave","42.0117737442857143","-87.8075991750000000","14"
"Public Rack - Woodlawn Ave & 63rd St S","41.7798271692857143","-87.5968992864285714","14"
"Public Rack - Imlay & Milwaukee","41.9990026164285714","-87.7895636435714286","14"
"Public Rack - Austin & 62nd","41.7797595457142857","-87.7710155521428571","14"
"Public Rack - Overhill Ave & Touhy Ave","42.0112999528571429","-87.8191301407142857","14"
"Public Rack - Western Ave & 104th St - West","41.7022135871428571","-87.6809579992857143","14"
"Kilbourn Ave & Belden Ave","41.9223156285714286","-87.7390184414285714","14"
"Public Rack - Minnehaha Ave & Devon Ave","41.9978018607142857","-87.7616496357142857","14"
"Public Rack - Chase Ave & Touhy Ave - NE","42.0126635885714286","-87.6900673357142857","14"
"Public Rack - Wolcott Ave & 61st St","41.7822929021428571","-87.6716790828571429","14"
"Public Rack - Lafayette Ave & 87th St - NW","41.7374291307142857","-87.6276623371428571","14"
"Public Rack - Damen Ave & 47th St","41.8089685464285714","-87.6751442014285714","14"
"Public Rack - Parkside & 63rd","41.7783945007692308","-87.7625328430769231","13"
"Public Rack - Homan Ave & 26th St","41.8432194400000000","-87.7099404630769231","13"
"Public Rack - Milwaukee Ave & Leland Ave","41.9661258869230769","-87.7593190746153846","13"
"Public Rack - Marquette Ave & 83rd St","41.7446341492307692","-87.5585868515384615","13"
"Public Rack - Kedzie & 73rd","41.7606406169230769","-87.7022076876923077","13"
"Wentworth Ave & 104th St","41.7053262615384615","-87.6290464369230769","13"
"Public Rack - Ave N & 106th St","41.7024861246153846","-87.5387727230769231","13"
"Public Rack - Sawyer Ave & Bryn Mawr Ave - SE","41.9820849215384615","-87.7097374023076923","13"
"Public Rack - Sawyer Ave & Bryn Mawr Ave - SW","41.9827607984615385","-87.7105742592307692","13"
"Public Rack - Kedzie Ave & 83rd St","41.7424626361538462","-87.7016920884615385","13"
"Public Rack - Central Ave & North Ave","41.9096697746153846","-87.7672053207692308","13"
"Public Rack - Kenneth Ave & 63rd St E","41.7791952146153846","-87.7318147753846154","13"
"Western Ave & 62nd St","41.7807570284615385","-87.6825886876923077","13"
"Public Rack - Elston Ave & Gunnison St","41.9686623269230769","-87.7405448930769231","13"
"Public Rack - Western Ave & 118th St","41.6793704692307692","-87.6804082953846154","13"
"Public Rack - Homan Ave & Roosevelt","41.8682207333333333","-87.7104926383333333","12"
"Public Rack - Kildare Ave & Washignton Blvd","41.8817449308333333","-87.7333016183333333","12"
"Public Rack - Austin Blvd & North Ave","41.9094899525000000","-87.7764275116666667","12"
"Public Rack - Troy & 71st","41.7632471000000000","-87.7013088875000000","12"
"Public Rack - Homan Ave & 62nd Pl","41.7796413266666667","-87.7084647750000000","12"
"Public Rack - Western Ave & 105th St","41.7023771800000000","-87.6813148633333333","12"
"Bradley Park","41.7178901216666667","-87.5645776216666667","12"
"Public Rack - Rutherford Ave & Belmont Ave","41.9389601575000000","-87.7923046583333333","12"
"Public Rack - Northwest Hwy & Bryn Mawr","41.9829889358333333","-87.7827259958333333","12"
"Public Rack - Milwaukee Ave & Warner Ave","41.9562933483333333","-87.7507938050000000","12"
"Public Rack - Irving Park Rd & Parkside Ave","41.9531574641666667","-87.6887497666666667","12"
"Public Rack - Pulaski & 74th","41.7588794583333333","-87.7209923025000000","12"
"Public Rack - Normandy Ave & Archer Ave","41.7915371350000000","-87.7892689950000000","12"
"Public Rack - Irving Park Rd & Menard Ave","41.9529244791666667","-87.7720515158333333","12"
"Public Rack - Ashland Ave & 63rd St","41.7790119825000000","-87.6640902975000000","12"
"Public Rack - Chappel Ave & 71st St","41.7662423572727273","-87.5754233736363636","11"
"Springfield Ave & 71st St","41.7645036972727273","-87.7200241509090909","11"
"Public Rack - Mont Clare Ave & Higgins Ave","41.9804603763636364","-87.8064101418181818","11"
"Public Rack - Odell & Talcott","41.9882400709090909","-87.8101121518181818","11"
"Public Rack - Austin Ave & Archer Ave","41.7923152227272727","-87.7708275372727273","11"
"Public Rack - Pulaski Rd & Lake St","41.8855721072727273","-87.7258869436363636","11"
"Public Rack - Northwest Hwy & Neva Ave","41.9973755018181818","-87.8068864900000000","11"
"Public Rack - Central Park & Peterson","41.9901450936363636","-87.7189432690909091","11"
"Public Rack - Ashland Ave & 71st St","41.7673886827272727","-87.6628475800000000","11"
"Public Rack - Milwaukee Ave & Waveland Ave","41.9483111863636364","-87.7384747818181818","11"
"Public Rack - Kinzua Ave & Devon Ave","41.9982753054545455","-87.7662088272727273","11"
"Public Rack - Halsted St & 102nd St","41.7086076809090909","-87.6421984918181818","11"
"Public Rack - Linder Ave & Belmont Ave","41.9390052981818182","-87.7625712654545455","11"
"Public Rack - Winchester Ave & 87th St","41.7369380209090909","-87.6715102854545455","11"
"Public Rack - Emerald Ave & 43rd St","41.8167091936363636","-87.6441375936363636","11"
"Public Rack - State St & 47th st","41.8090796720000000","-87.6272555120000000","10"
"Public Rack - Newcastle Ave & Belden Ave","41.9202532310000000","-87.7991934100000000","10"
"Public Rack - Newcastle Ave & Belmont Ave","41.9389813230000000","-87.7980478810000000","10"
"Public Rack - Newland Ave & Diversey Ave","41.9307289660000000","-87.7995200910000000","10"
"Public Rack - Artesian & 71st","41.7642976350000000","-87.6840599040000000","10"
"Public Rack - Ashland Ave & 83rd St","41.7417055460000000","-87.6620841760000000","10"
"Public Rack - Norwood Park","41.9872520850000000","-87.7931452640000000","10"
"Public Rack - Austin Ave & Wellington Ave","41.9385862050000000","-87.7788054870000000","10"
"Public Rack - Ozman & Talcott","41.9930266330000000","-87.8216335390000000","10"
"Public Rack - Parkside & Elston","41.9857340590000000","-87.7697797470000000","10"
"Public Rack - Indiana Ave & 111th St","41.6915232920000000","-87.6188292140000000","10"
"Public Rack - Pulaski & Ardmore","41.9856704250000000","-87.7284315390000000","10"
"Public Rack - Pulaski Rd & 51st Rd","41.8001700790000000","-87.7229133540000000","10"
"Public Rack - Bryn Mawr Ave & Milwaukee Ave","41.9824999360000000","-87.7739359330000000","10"
"Public Rack - Langley Ave & 79th St","41.7512339450000000","-87.6074362500000000","10"
"Public Rack - Kedzie Ave & Pershing Rd","41.8228751190000000","-87.7043245830000000","10"
"Public Rack - Springfield & 71st","41.7633601700000000","-87.7202131670000000","10"
"Public Rack - Laflin St & 51st St","41.8012124790000000","-87.6618220020000000","10"
"Public Rack - Western Ave & 111th St - SW","41.6913683620000000","-87.6814467160000000","10"
"Public Rack - Kildare Ave & 63rd St","41.7788371140000000","-87.7304215100000000","10"
"Public Rack - Cicero & Rosemont","41.9965588160000000","-87.7488323290000000","10"
"Public Rack - Fullerton Ave & Lavergne Ave","41.9236937110000000","-87.7517361710000000","10"
"Public Rack - Wentworth Ave & 79th St","41.7503420644444444","-87.6300525833333333","9"
"Public Rack - Wentworth Park","41.7887991766666667","-87.7796785366666667","9"
"Public Rack - Ada St & 95th St","41.7214862077777778","-87.6563986844444444","9"
"Public Rack - Leland Ave & Melvina Ave","41.9667605977777778","-87.7817335100000000","9"
"Public Rack - Lawndale Ave & 63rd St","41.7794241955555556","-87.7118404544444444","9"
"Public Rack - Garfield Park Conservatory","41.8872801055555556","-87.7173840755555556","9"
"Public Rack - Commercial Ave & 89th St","41.7318898322222222","-87.5507451088888889","9"
"Kedzie Ave & 73rd St","41.7607033700000000","-87.7022817211111111","9"
"Public Rack - California Ave & Touhy Ave - SW","42.0115576288888889","-87.7002297977777778","9"
"Public Rack - Lake Park Ave & 47th St","41.8097411744444444","-87.5915022255555556","9"
"Public Rack - Vincennes Ave & 95th St","41.7210527055555556","-87.6504583455555556","9"
"Kedzie Ave & 24th St (Temp)","41.8465984588888889","-87.7049441922222222","9"
"Public Rack - W. Talcott & N. Oriole","41.9904900266666667","-87.8176230733333333","9"
"Public Rack - Cicero & 64th","41.7772543844444444","-87.7418398622222222","9"
"Public Rack - Kostner Ave & North Ave","41.9090339088888889","-87.7375971011111111","9"
"Paulina Ave & 87th St","41.7355542588888889","-87.6655782033333333","9"
"Public Rack - Homan Ave & Lake St","41.8847448977777778","-87.7112532055555556","9"
"South Chicago Ave & Elliot Ave","41.7473516122222222","-87.5800307266666667","9"
"Damen Ave & 81st St","41.7464361377777778","-87.6731236322222222","9"
"Public Rack - Kedvale Ave & 63rd St W","41.7791125166666667","-87.7279159222222222","9"
"Public Rack - Ewing Ave & 99th St","41.7172931611111111","-87.5368181722222222","9"
"Public Rack - Brighton Park Branch Chicago Library","41.8173077022222222","-87.7009410933333333","9"
"St. Louis & 71st St","41.7643505000000000","-87.7101286662500000","8"
"Public Rack - Harriet E Sayre Public School","41.9134414800000000","-87.7987258987500000","8"
"Public Rack - Sacramento & 71st","41.7644369312500000","-87.6978250475000000","8"
"Public Rack - Kolin Ave & Archer Ave","41.8004675762500000","-87.7316220625000000","8"
"Public Rack - Lavergne Ave & Belle Plaine Ave","41.9558814787500000","-87.7515743612500000","8"
"Public Rack - Kimbark Ave & 67th St","41.7730920750000000","-87.5932986587500000","8"
"Public Rack - Brooks Park","42.0029270000000000","-87.8080249787500000","8"
"Public Rack - Kildare Ave & Division St","41.9000000000000000","-87.7300000000000000","8"
"Public Rack - Leoti Ave & Central Ave (south)","41.9990156062500000","-87.7621984550000000","8"
"Public Rack - Kedvale Ave & Addison St","41.9472588862500000","-87.7306643525000000","8"
"Public Rack - Peterson Ave & Bernard Ave","41.9902383950000000","-87.7156192912500000","8"
"Public Rack - Ozanam Ave & Devon Ave","41.9977362175000000","-87.8209220050000000","8"
"Public Rack - Austin Branch Chicago Public Library","41.8895172587500000","-87.7673239012500000","8"
"Public Rack - Oak Park & Higgins","41.9790176812500000","-87.7967103475000000","8"
"Public Rack - Montrose Ave & Lavergne Ave","41.9606029975000000","-87.7516966350000000","8"
"Public Rack - Kostner Ave & Lake St","41.8873962500000000","-87.7370309587500000","8"
"Public Rack - Justine St & 87th St","41.7389953325000000","-87.6606484237500000","8"
"Base - 2132 W Hubbard","41.8900062628571429","-87.6802072342857143","7"
"Public Rack - Canfield & Victoria","41.9827513285714286","-87.8218154285714286","7"
"410","41.9000000000000000","-87.6900000000000000","7"
"Public Rack - Pratt Ave & Odell Ave","42.0043691228571429","-87.8109957642857143","7"
"Public Rack - Longwood Dr & 111th St","41.6900000000000000","-87.6700000000000000","7"
"Public Rack - Colfax Ave & 83rd St","41.7432890242857143","-87.5607288557142857","7"
"Public Rack - Nordica Ave & Addison St","41.9473750928571429","-87.8019887171428571","7"
"Public Rack - Loomis Blvd & 47th St","41.8090949885714286","-87.6602687357142857","7"
"Public Rack - Newcastle & Archer","41.7916372528571429","-87.7920519285714286","7"
"Public Rack - Harlem and W. 59th","41.7847609442857143","-87.8010539571428571","7"
"Public Rack - Baltimore Ave & 132nd St","41.6551557728571429","-87.5471125171428571","7"
"Public Rack - Cottage Grove & 85th St","41.7399585928571429","-87.6034149071428571","7"
"Public Rack - California & 87th","41.7369242414285714","-87.6915722771428571","7"
"Public Rack - Robert Fulton Elementary School","41.7985409500000000","-87.6690905414285714","7"
"Public Rack - Hermitage & 83rd St","41.7400000000000000","-87.6700000000000000","7"
"Public Rack - Piotrowski Park","41.8376526057142857","-87.7306149642857143","7"
"Public Rack - Harlem & Summerdale","41.9793788114285714","-87.8090961671428571","7"
"Public Rack - Kedzie & 103rd St - W","41.7056887542857143","-87.7011791271428571","7"
"Public Rack - Ozark Ave & Addison St","41.9451550228571429","-87.8202680714285714","7"
"Public Rack - Western Ave & 79th St","41.7500750571428571","-87.6816183700000000","7"
"Public Rack - 63rd & Western Ave S","41.7796173257142857","-87.6815366271428571","7"
"Public Rack - Western Ave & 111th St - NW","41.6913037300000000","-87.6812512814285714","7"
"Public Rack - Western Ave & 111th St - SE","41.6904047242857143","-87.6802836028571429","7"
"Public Rack - East End Ave & 87th St","41.7395821900000000","-87.5806396185714286","7"
"Public Rack - Lake Shore Dr & Hayes Dr","41.7805909071428571","-87.5738305342857143","7"
"Public Rack - Ottowa Ave & Touhy Ave","42.0114982283333333","-87.8181788766666667","6"
"Public Rack - St Louis & Columbus","41.7452970800000000","-87.7091139133333333","6"
"Public Rack - Rockwell Ave & 71st St","41.7638978900000000","-87.6889194483333333","6"
"Public Rack - Ewing Ave & Indianapolis Ave","41.7119924816666667","-87.5361150500000000","6"
"Public Rack - Roscoe St & Osceola Ave","41.9414781500000000","-87.8121967866666667","6"
"Public Rack - Brainerd Park","41.7284723633333333","-87.6524660466666667","6"
"Public Rack - Marquette Rd & 67th St","41.7731376900000000","-87.6129331183333333","6"
"Public Rack - Damen & 87th","41.7379890366666667","-87.6713149283333333","6"
"Public Rack - Kedzie Ave & 54th Pl","41.7945967633333333","-87.7035513833333333","6"
"Public Rack - Kedzie Ave & 64th St - SE","41.7774299566666667","-87.7025480333333333","6"
"Public Rack - California Ave & Touhy Ave - midblock","42.0117229950000000","-87.7004089283333333","6"
"Public Rack - Panama Ave & Forest Preserve Ave","41.9421034983333333","-87.8292630000000000","6"
"Public Rack - Neenah & Archer","41.7918162800000000","-87.7861756666666667","6"
"Public Rack - Mason & Archer","41.7915228783333333","-87.7703047566666667","6"
"Public Rack - Oketo & Northwest Hwy","42.0001776016666667","-87.8112206950000000","6"
"Public Rack - Strohacker Park","41.7940351116666667","-87.7317985516666667","6"
"Public Rack - Halsted St & 41st St","41.8200401450000000","-87.6464849333333333","6"
"Public Rack - Ewing Ave & 106th St","41.7020599383333333","-87.5361287066666667","6"
"Public Rack - Ewing Ave & 106th St NW","41.7018097683333333","-87.5372155800000000","6"
"Public Rack - Pullman - Planet Fitness","41.6988301100000000","-87.5989220283333333","6"
"Public Rack - Western & 74th","41.7592937650000000","-87.6832025400000000","6"
"Public Rack - Western Ave & 107th St","41.6992015083333333","-87.6810303650000000","6"
"Public Rack - Chase Ave & Touhy Ave - NW","42.0136235250000000","-87.6901847700000000","6"
"Public Rack - Kedzie & 71st","41.7645292040000000","-87.7030041920000000","5"
"Public Rack - Kenneth Ave & 63rd St W","41.7794480340000000","-87.7315993340000000","5"
"Public Rack - Karlov Ave & 26th St","41.8425134280000000","-87.7282264140000000","5"
"Public Rack - Komensky Ave & 26th St","41.8424899940000000","-87.7276407640000000","5"
"Public Rack - Irving Park Rd & Melvina Ave","41.9529174040000000","-87.7807266120000000","5"
"Public Rack - Maplewood Ave & 63rd St","41.7797194400000000","-87.6887796080000000","5"
"Public Rack - Miami Ave & Milwaukee Ave","41.9914312500000000","-87.7820845200000000","5"
"Public Rack - Morgan St & 95th St","41.7204935680000000","-87.6489924000000000","5"
"Public Rack - Nordica Ave & Higgins Ave","41.9801068260000000","-87.8020772440000000","5"
"Public Rack - Oketo & Talcott","41.9888669680000000","-87.8120230340000000","5"
"Public Rack - Peoria St & 60th St","41.7859307360000000","-87.6479004520000000","5"
"Public Rack - Perry Ave & 108th Pl","41.6988230900000000","-87.6283023380000000","5"
"Public Rack - Peterson Ave & Drake Ave","41.9901671160000000","-87.7172807840000000","5"
"Public Rack - Pittsburgh Ave & Irving Park","41.9508113340000000","-87.8311597660000000","5"
"Public Rack - Pulaski Rd & 41st","41.8182753840000000","-87.7232890180000000","5"
"Public Rack - Hiawatha Park","41.9423115740000000","-87.8285919500000000","5"
"Public Rack - Rutherford & 53rd","41.7960342180000000","-87.7904163920000000","5"
"Public Rack - Saginaw Ave & 93rd St","41.7270543480000000","-87.5594569540000000","5"
"Public Rack - Talman Ave & 51st St","41.8008419880000000","-87.6907243720000000","5"
"Public Rack - The Montessori School of Englewood","41.7681958320000000","-87.6681075320000000","5"
"Public Rack - Tuley (Murray) Park","41.7301279800000000","-87.6116195200000000","5"
"Public Rack - Vincennes Ave & 95th Pl","41.7205886360000000","-87.6510052220000000","5"
"Public Rack - Wabash Ave & 87th St","41.7369796740000000","-87.6224719040000000","5"
"Public Rack - William J Onahan Public School","41.9922628000000000","-87.7915377320000000","5"
"Public Rack - Devon Ave & Central Ave","41.9984644900000000","-87.7624352480000000","5"
"Public Rack - Central Park Ave & Ogden Ave","41.8541890540000000","-87.7151638120000000","5"
"Public Rack - Albany Ave & 111th St - NW","41.6909300080000000","-87.6992012780000000","5"
"Public Rack - 2302 S Pulaski Rd","41.8498543640000000","-87.7228719840000000","5"
"Columbus Ave & 79th St","41.7491193300000000","-87.7042895340000000","5"
"Campbell Ave & Montrose Ave (Temp)","41.9614840000000000","-87.6923210000000000","5"
"Public Rack - Neenah & Dakin","41.9508430425000000","-87.7903379975000000","4"
"Public Rack - King Dr & 83rd St","41.7435486925000000","-87.6145358075000000","4"
"Public Rack - Homan & 77th","41.7534762000000000","-87.7070300975000000","4"
"Public Rack - Central Park Ave & 16th St","41.8597664725000000","-87.7190405525000000","4"
"Public Rack - Vincennes Ave & 99th St","41.7122689100000000","-87.6528014300000000","4"
"Public Rack - Ada St & 119th St","41.6774848250000000","-87.6547774850000000","4"
"Kedzie Ave & 83rd St","41.7425751725000000","-87.7024732425000000","4"
"Public Rack - Grand Ave & North Ave","41.9098471675000000","-87.7348887100000000","4"
"Public Rack - 83rd Pl & Kedzie Ave N","41.7408641025000000","-87.7011596450000000","4"
"Public Rack - Higgins Ave & Neva Ave","41.9804508750000000","-87.8080567925000000","4"
"Public Rack - Princeton Ave & 43rd St","41.8170132925000000","-87.6326987500000000","4"
"Public Rack - Cottage Grove & 84th St","41.7418294250000000","-87.6048471925000000","4"
"Kostner Ave & Belmont Ave","41.9391781700000000","-87.7371479150000000","4"
"Public Rack - Normal Blvd & 61st Pl","41.7820713825000000","-87.6374692050000000","4"
"Public Rack - Jeffery Blvd & 83rd St","41.7444169700000000","-87.5748126450000000","4"
"Public Rack - Osceola Ave & Touhy Ave","42.0115215800000000","-87.8120136100000000","4"
"Public Rack - McVicker & 52nd","41.7985039225000000","-87.7723062775000000","4"
"Public Rack - McVicker Ave & Grand Ave","41.9206277500000000","-87.7783320425000000","4"
"Public Rack - Western Ave & 98th St","41.7176820500000000","-87.6809733825000000","4"
"Public Rack - New England Ave & Grace St","41.9500000000000000","-87.8000000000000000","4"
"Public Rack - Western Ave & 106th St - West","41.7006229150000000","-87.6808405275000000","4"
"Public Rack - Spaulding Ave & 71st St","41.7644079650000000","-87.7062886700000000","4"
"Public Rack - Keeler Ave & 26th St","41.8430704700000000","-87.7297951625000000","4"
"Public Rack - Yates Ave & 100th St","41.7135119150000000","-87.5644474450000000","4"
"Public Rack - Hoyne Ave & 51st St","41.8011037975000000","-87.6768697100000000","4"
"Public Rack - Aida Food Market","41.7498916375000000","-87.6420545350000000","4"
"Public Rack - West Chatham Park","41.7467025225000000","-87.6312738675000000","4"
"Public Rack - Eberhart Ave & 61st St","41.7838703725000000","-87.6130789600000000","4"
"Public Rack - 10557 S Western Ave","41.7013863475000000","-87.6812186150000000","4"
"Public Rack - King Dr & Oakwood Blvd","41.8220485825000000","-87.6174515000000000","4"
"Public Rack - Prairie Ave & 85th St","41.7401831100000000","-87.6176687650000000","4"
"Public Rack - Nina Ave & Avondale Ave","41.9908795075000000","-87.7993153525000000","4"
"Public Rack - Komensky Ave & 59th St","41.7880179475000000","-87.7217447300000000","4"
"Public Rack - Devon Ave & Minnehaha Ave (east)","41.9974157700000000","-87.7628519125000000","4"
"Public Rack - Pullman Community Center","41.7031192525000000","-87.5925432025000000","4"
"Public Rack - Legler Regional Library","41.8800000000000000","-87.7300000000000000","4"
"Public Rack - Cornell Ave & 87th Pl","41.7378482233333333","-87.5818731666666667","3"
"Public Rack - Mason Ave & Archer Ave","41.7942490566666667","-87.7715024533333333","3"
"Public Rack - Halsted St & 109th St","41.6971554200000000","-87.6417363933333333","3"
"Public Rack - Springfield Ave & 63rd St","41.7786397200000000","-87.7191745033333333","3"
